id,base_model
RichardErkhov/rbgo_-_Super-phi-2-dpo-gguf,rbgo/Super-phi-2-dpo/
RichardErkhov/rbiswasfc_-_Qwen2-1.5B-Instruct-xLAM-fc-gguf,rbiswasfc/Qwen2-1.5B-Instruct-xLAM-fc/
RichardErkhov/RDson_-_Phi-3-mini-code-finetune-128k-instruct-v1-awq,RDson/Phi-3-mini-code-finetune-128k-instruct-v1/
RichardErkhov/readerbench_-_llama3.2_1b_instruct_qall_lr_small-awq,readerbench/llama3.2_1b_instruct_qall_lr_small/
RichardErkhov/readerbench_-_llama3.2_1b_instruct_qall_lr_small-gguf,readerbench/llama3.2_1b_instruct_qall_lr_small/
RichardErkhov/readomni_-_dao-9b-gguf,readomni/dao-9b/
RichardErkhov/realPCH_-_240103_llama_test_1-gguf,realPCH/240103_llama_test_1/
RichardErkhov/realPCH_-_240103_llama_test_2-gguf,realPCH/240103_llama_test_2/
RichardErkhov/realPCH_-_240103_llama_test_3-gguf,realPCH/240103_llama_test_3/
RichardErkhov/realPCH_-_ko_solra_merge-gguf,realPCH/ko_solra_merge/
RichardErkhov/realPCH_-_ko-solra-platusv3-koprompt-gguf,realPCH/ko-solra-platusv3-koprompt/
RichardErkhov/realPCH_-_kosolra_SFT_DPO_v0-gguf,realPCH/kosolra_SFT_DPO_v0/
RichardErkhov/realPCH_-_kosolra-kullm-gguf,realPCH/kosolra-kullm/
RichardErkhov/realPCH_-_kosolra-wiki-QA-gguf,realPCH/kosolra-wiki-QA/
RichardErkhov/realPCH_-_Orca-Platypus-kiwi-1epoch-gguf,realPCH/Orca-Platypus-kiwi-1epoch/
RichardErkhov/realPCH_-_Orca-Platypus-v3-1epoch-gguf,realPCH/Orca-Platypus-v3-1epoch/
RichardErkhov/realshyfox_-_sharded-Llama-3-8B-gguf,realshyfox/sharded-Llama-3-8B/
RichardErkhov/realtreetune_-_deepseekmath-7b-sft-GSM8K-gguf,realtreetune/deepseekmath-7b-sft-GSM8K/
RichardErkhov/realtreetune_-_deepseekmath-7b-sft-MATH-v2-gguf,realtreetune/deepseekmath-7b-sft-MATH-v2/
RichardErkhov/realtreetune_-_rho-1b-sft-GSM8K-awq,realtreetune/rho-1b-sft-GSM8K/
RichardErkhov/realtreetune_-_rho-1b-sft-GSM8K-gguf,realtreetune/rho-1b-sft-GSM8K/
RichardErkhov/realtreetune_-_rho-1b-sft-GSM8K-8bits,realtreetune/rho-1b-sft-GSM8K/
RichardErkhov/realtreetune_-_rho-1b-sft-GSM8K-4bits,realtreetune/rho-1b-sft-GSM8K/
RichardErkhov/realtreetune_-_rho-1b-sft-MATH-awq,realtreetune/rho-1b-sft-MATH/
RichardErkhov/realtreetune_-_rho-1b-sft-MATH-gguf,realtreetune/rho-1b-sft-MATH/
RichardErkhov/realtreetune_-_rho-1b-sft-MATH-8bits,realtreetune/rho-1b-sft-MATH/
RichardErkhov/realtreetune_-_rho-1b-sft-MATH-4bits,realtreetune/rho-1b-sft-MATH/
RichardErkhov/reasonwang_-_ToolLlama-Llama-3-8B-gguf,reasonwang/ToolLlama-Llama-3-8B/
RichardErkhov/reasonwang_-_VAgent-Llama-3-8B-Tool-Retrieval-Hierarchical-gguf,reasonwang/VAgent-Llama-3-8B-Tool-Retrieval-Hierarchical/
RichardErkhov/ReBatch_-_Llama-3-8B-dutch-gguf,ReBatch/Llama-3-8B-dutch/
RichardErkhov/ReBatch_-_Reynaerde-7B-Instruct-gguf,ReBatch/Reynaerde-7B-Instruct/
RichardErkhov/rebnej_-_gemma-2-9b-gguf,rebnej/gemma-2-9b/
RichardErkhov/rebnej_-_Mistral-7B-v0.1-gguf,rebnej/Mistral-7B-v0.1/
RichardErkhov/recbygus_-_gpt2_wikitext_3ep-gguf,recbygus/gpt2_wikitext_3ep/
dagbs/Phi-Bode-GGUF,recogna-nlp/Phi-Bode
RichardErkhov/recogna-nlp_-_phibode-3-mini-4k-ultraalpaca-gguf,recogna-nlp/phibode-3-mini-4k-ultraalpaca/
RichardErkhov/recoilme_-_Gemma-2-Ataraxy-Gemmasutra-9B-slerp-gguf,recoilme/Gemma-2-Ataraxy-Gemmasutra-9B-slerp/
RichardErkhov/reddest-panda_-_AutoMAD-small-gguf,reddest-panda/AutoMAD-small/
RichardErkhov/RedHenLabs_-_news-reporter-3b-gguf,RedHenLabs/news-reporter-3b/
RichardErkhov/RedHenLabs_-_news-reporter-euro-3b-gguf,RedHenLabs/news-reporter-euro-3b/
MaziyarPanahi/AngelSlayer-12B-Unslop-Mell-RPMax-DARKNESS-GGUF,redrix/AngelSlayer-12B-Unslop-Mell-RPMax-DARKNESS
MaziyarPanahi/AngelSlayer-12B-Unslop-Mell-RPMax-DARKNESS-v2-GGUF,redrix/AngelSlayer-12B-Unslop-Mell-RPMax-DARKNESS-v2
MaziyarPanahi/fratricide-12B-Unslop-Mell-DARKNESS-GGUF,redrix/fratricide-12B-Unslop-Mell-DARKNESS
MaziyarPanahi/matricide-12B-Unslop-Unleashed-v2-GGUF,redrix/matricide-12B-Unslop-Unleashed-v2
MaziyarPanahi/nepoticide-12B-Unslop-Unleashed-Mell-RPMax-GGUF,redrix/nepoticide-12B-Unslop-Unleashed-Mell-RPMax
MaziyarPanahi/nepoticide-12B-Unslop-Unleashed-Mell-RPMax-v2-GGUF,redrix/nepoticide-12B-Unslop-Unleashed-Mell-RPMax-v2
MaziyarPanahi/patricide-12B-Unslop-Mell-GGUF,redrix/patricide-12B-Unslop-Mell
MaziyarPanahi/patricide-12B-Unslop-Mell-v2-GGUF,redrix/patricide-12B-Unslop-Mell-v2
RichardErkhov/redscroll_-_Mistral-7B-v0.2-gguf,redscroll/Mistral-7B-v0.2/
RichardErkhov/redslabvt_-_BEEAR-backdoored-Model-3-gguf,redslabvt/BEEAR-backdoored-Model-3/
TheBloke/PiVoT-Merge-A-7B-GPTQ,Redwood0/PiVoT-Merge-A-7B
TheBloke/PiVoT-Merge-A-7B-AWQ,Redwood0/PiVoT-Merge-A-7B
TheBloke/PiVoT-Merge-A-7B-GGUF,Redwood0/PiVoT-Merge-A-7B
lun-4/dril-instruct,reeducator/vicuna-13b-cocktail
RichardErkhov/RefalMachine_-_llama3_darulm_20_05_24_part1-2_128000_bpe_mean_init_03_07_24-gguf,RefalMachine/llama3_darulm_20_05_24_part1-2_128000_bpe_mean_init_03_07_24/
RichardErkhov/RefalMachine_-_llama3_darulm_20_05_24_part1-2_128000_unigram_mean_init_03_07_24-gguf,RefalMachine/llama3_darulm_20_05_24_part1-2_128000_unigram_mean_init_03_07_24/
MaziyarPanahi/ruadapt_qwen2.5_3B_ext_u48_instruct_v4-GGUF,RefalMachine/ruadapt_qwen2.5_3B_ext_u48_instruct_v4
RichardErkhov/RefalMachine_-_ruadapt_qwen2.5_3B_ext_u48_instruct_v4-8bits,RefalMachine/ruadapt_qwen2.5_3B_ext_u48_instruct_v4/
RichardErkhov/RefalMachine_-_ruadapt_qwen2.5_3B_ext_u48_instruct_v4-4bits,RefalMachine/ruadapt_qwen2.5_3B_ext_u48_instruct_v4/
RichardErkhov/RefalMachine_-_ruadapt_qwen2.5_3B_ext_u48_instruct_v4-awq,RefalMachine/ruadapt_qwen2.5_3B_ext_u48_instruct_v4/
MaziyarPanahi/ruadapt_qwen2.5_7B_ext_u48_instruct-GGUF,RefalMachine/ruadapt_qwen2.5_7B_ext_u48_instruct
RichardErkhov/refarde_-_Mistral-7B-Instruct-v0.2-Ko-S-Core-gguf,refarde/Mistral-7B-Instruct-v0.2-Ko-S-Core/
RichardErkhov/refarde_-_OPEN-SOLAR-KO-10.7B-S-Core-gguf,refarde/OPEN-SOLAR-KO-10.7B-S-Core/
RichardErkhov/refine-ai_-_Power-Llama-3-13b-Instruct-gguf,refine-ai/Power-Llama-3-13b-Instruct/
RichardErkhov/refine-ai_-_Power-WizardLM-2-13b-gguf,refine-ai/Power-WizardLM-2-13b/
RichardErkhov/reflectio_-_gemma-2b-wildchat-offload-gguf,reflectio/gemma-2b-wildchat-offload/
RichardErkhov/reflex-ai_-_AMD-Llama-350M-Upgraded-awq,reflex-ai/AMD-Llama-350M-Upgraded/
solidrust/Llama-3-Refueled-AWQ,refuelai/Llama-3-Refueled
RichardErkhov/refuelai_-_Llama-3-Refueled-gguf,refuelai/Llama-3-Refueled/
RichardErkhov/relaxml_-_Llama-2-7b-E8P-2Bit-4bits,relaxml/Llama-2-7b-E8P-2Bit/
RichardErkhov/ReliableAI_-_UCCIX-Llama2-13B-gguf,ReliableAI/UCCIX-Llama2-13B/
RichardErkhov/Remek_-_Kruk-7B-SP-001-gguf,Remek/Kruk-7B-SP-001/
RichardErkhov/Remek_-_Llama-3-8B-Omnibus-1-PL-v01-INSTRUCT-gguf,Remek/Llama-3-8B-Omnibus-1-PL-v01-INSTRUCT/
RichardErkhov/Remek_-_Meta-Llama-3.1-8B-Instruct-PL-finetuned-gguf,Remek/Meta-Llama-3.1-8B-Instruct-PL-finetuned/
solidrust/Mistral-7B-v0.2-ORPO-AWQ,Remek/Mistral-7B-v0.2-ORPO
repleeka/eng-taw-nmt,repleeka/eng-tagin-nmt
bartowski/L3-Pneuma-8B-GGUF,Replete-AI/L3-Pneuma-8B
solidrust/Llama-3-11.5B-Instruct-V2-AWQ,Replete-AI/Llama-3-11.5B-Instruct-V2
RichardErkhov/Replete-AI_-_Llama-3-11.5B-Instruct-V2-gguf,Replete-AI/Llama-3-11.5B-Instruct-V2/
bartowski/Llama-3-11.5B-V2-GGUF,Replete-AI/Llama-3-11.5B-V2
RichardErkhov/Replete-AI_-_Llama-3-11.5B-V2-gguf,Replete-AI/Llama-3-11.5B-V2/
solidrust/Llama-3-13B-AWQ,Replete-AI/Llama-3-13B
RichardErkhov/Replete-AI_-_Llama-3-13B-Instruct-gguf,Replete-AI/Llama-3-13B-Instruct/
RichardErkhov/Replete-AI_-_Llama-3-13B-gguf,Replete-AI/Llama-3-13B/
bartowski/Llama3-8B-Instruct-Replete-Adapted-exl2,Replete-AI/Llama3-8B-Instruct-Replete-Adapted
bartowski/Llama3-8B-Instruct-Replete-Adapted-GGUF,Replete-AI/Llama3-8B-Instruct-Replete-Adapted
bartowski/Mistral-Evolved-11b-v0.1-exl2,Replete-AI/Mistral-Evolved-11b-v0.1
bartowski/Mistral-Evolved-11b-v0.1-GGUF,Replete-AI/Mistral-Evolved-11b-v0.1
RichardErkhov/Replete-AI_-_Phi-5B-Test-gguf,Replete-AI/Phi-5B-Test/
RichardErkhov/Replete-AI_-_Phi-5B-Test-4bits,Replete-AI/Phi-5B-Test/
RichardErkhov/Replete-AI_-_Phi-5B-Test-8bits,Replete-AI/Phi-5B-Test/
RichardErkhov/Replete-AI_-_Phi-Delthanar-gguf,Replete-AI/Phi-Delthanar/
RichardErkhov/Replete-AI_-_Phi-Elothir-gguf,Replete-AI/Phi-Elothir/
RichardErkhov/Replete-AI_-_Phi-Stoma-gguf,Replete-AI/Phi-Stoma/
RichardErkhov/Replete-AI_-_Qwen2-1.5b-Instruct-Replete-Adapted-gguf,Replete-AI/Qwen2-1.5b-Instruct-Replete-Adapted/
bartowski/Replete-Coder-Instruct-8b-Merged-exl2,Replete-AI/Replete-Coder-Instruct-8b-Merged
bartowski/Replete-Coder-Instruct-8b-Merged-GGUF,Replete-AI/Replete-Coder-Instruct-8b-Merged
RichardErkhov/Replete-AI_-_Replete-Coder-Instruct-8b-Merged-gguf,Replete-AI/Replete-Coder-Instruct-8b-Merged/
bartowski/Replete-Coder-Llama3-8B-exl2,Replete-AI/Replete-Coder-Llama3-8B
bartowski/Replete-Coder-Llama3-8B-GGUF,Replete-AI/Replete-Coder-Llama3-8B
RichardErkhov/Replete-AI_-_Replete-Coder-Llama3-8B-gguf,Replete-AI/Replete-Coder-Llama3-8B/
bartowski/Replete-Coder-Qwen2-1.5b-GGUF,Replete-AI/Replete-Coder-Qwen-1.5b
RichardErkhov/Replete-AI_-_Replete-Coder-Qwen2-1.5b-gguf,Replete-AI/Replete-Coder-Qwen2-1.5b/
bartowski/Replete-Coder-V2-Llama-3.1-8b-GGUF,Replete-AI/Replete-Coder-V2-Llama-3.1-8b
bartowski/Replete-Coder-V2-Llama-3.1-8b-exl2,Replete-AI/Replete-Coder-V2-Llama-3.1-8b
bartowski/Replete-LLM-gemma-9b-test-merged-250k-GGUF,Replete-AI/Replete-LLM-gemma-9b-test-merged-250k
bartowski/Replete-LLM-gemma-9b-test-merged-250k-exl2,Replete-AI/Replete-LLM-gemma-9b-test-merged-250k
bartowski/Replete-LLM-Mist-Nemo-12b-exl2,Replete-AI/Replete-LLM-Mist-Nemo-12b
bartowski/Replete-LLM-Mist-Nemo-12b-GGUF,Replete-AI/Replete-LLM-Mist-Nemo-12b
bartowski/Replete-LLM-Mist-Nemo-12b-test-merged-250k-GGUF,Replete-AI/Replete-LLM-Mist-Nemo-12b-test-merged-250k
bartowski/Replete-LLM-Mist-Nemo-12b-test-merged-250k-exl2,Replete-AI/Replete-LLM-Mist-Nemo-12b-test-merged-250k
bartowski/Replete-LLM-Qwen2-7b-GGUF,Replete-AI/Replete-LLM-Qwen2-7b
bartowski/Replete-LLM-Qwen2-7b-exl2,Replete-AI/Replete-LLM-Qwen2-7b
bartowski/Replete-LLM-Qwen2-7b_Beta-Preview-GGUF,Replete-AI/Replete-LLM-Qwen2-7b_Beta-Preview
bartowski/Replete-LLM-Qwen2-7b_Beta-Preview-exl2,Replete-AI/Replete-LLM-Qwen2-7b_Beta-Preview
RichardErkhov/Replete-AI_-_Replete-LLM-Qwen2-7b_Beta-Preview-gguf,Replete-AI/Replete-LLM-Qwen2-7b_Beta-Preview/
bartowski/Replete-LLM-V2-Llama-3.1-8b-GGUF,Replete-AI/Replete-LLM-V2-Llama-3.1-8b
bartowski/Replete-LLM-V2-Llama-3.1-8b-exl2,Replete-AI/Replete-LLM-V2-Llama-3.1-8b
RichardErkhov/Replete-AI_-_Replete-LLM-V2.5-Qwen-0.5b-gguf,Replete-AI/Replete-LLM-V2.5-Qwen-0.5b/
RichardErkhov/Replete-AI_-_Replete-LLM-V2.5-Qwen-1.5b-gguf,Replete-AI/Replete-LLM-V2.5-Qwen-1.5b/
RichardErkhov/Replete-AI_-_Replete-LLM-V2.5-Qwen-14b-gguf,Replete-AI/Replete-LLM-V2.5-Qwen-14b/
RichardErkhov/Replete-AI_-_Replete-LLM-V2.5-Qwen-3b-gguf,Replete-AI/Replete-LLM-V2.5-Qwen-3b/
solidrust/Replete-Reflection-llama-3.1-8b-AWQ,Replete-AI/Replete-Reflection-llama-3.1-8b
modularai/replit-code-1.5,replit/replit-code-v1_5-3b
nomic-ai/ggml-replit-code-v1-3b,replit/replit-code-v1-3b
dagbs/Gemma-Wukong-2b-GGUF,RESMPDEV/Gemma-Wukong-2b
RichardErkhov/RESMPDEV_-_Gemma-Wukong-2b-gguf,RESMPDEV/Gemma-Wukong-2b/
RichardErkhov/RESMPDEV_-_Gemma-Wukong-2b-8bits,RESMPDEV/Gemma-Wukong-2b/
RichardErkhov/RESMPDEV_-_Gemma-Wukong-2b-4bits,RESMPDEV/Gemma-Wukong-2b/
RichardErkhov/RESMPDEV_-_Mistral-7B-v0.2-gguf,RESMPDEV/Mistral-7B-v0.2/
dagbs/Qwen1.5-Wukong-0.5B-GGUF,RESMPDEV/Qwen1.5-Wukong-0.5B
RichardErkhov/RESMPDEV_-_Qwen1.5-Wukong-0.5B-gguf,RESMPDEV/Qwen1.5-Wukong-0.5B/
RichardErkhov/RESMPDEV_-_Qwen1.5-Wukong-0.5B-4bits,RESMPDEV/Qwen1.5-Wukong-0.5B/
RichardErkhov/RESMPDEV_-_Qwen1.5-Wukong-0.5B-8bits,RESMPDEV/Qwen1.5-Wukong-0.5B/
RichardErkhov/RESMPDEV_-_Qwen1.5-Wukong-0.5B-awq,RESMPDEV/Qwen1.5-Wukong-0.5B/
solidrust/Qwen1.5-Wukong-1.8B-AWQ,RESMPDEV/Qwen1.5-Wukong-1.8B
solidrust/Qwen1.5-Wukong-4B-AWQ,RESMPDEV/Qwen1.5-Wukong-4B
RichardErkhov/RESMPDEV_-_Qwen2-Wukong-0.5B-awq,RESMPDEV/Qwen2-Wukong-0.5B/
RichardErkhov/RESMPDEV_-_Qwen2-Wukong-0.5B-gguf,RESMPDEV/Qwen2-Wukong-0.5B/
RichardErkhov/RESMPDEV_-_Qwen2-Wukong-5B-Instruct-Sliced-gguf,RESMPDEV/Qwen2-Wukong-5B-Instruct-Sliced/
bartowski/Qwen2-Wukong-7B-exl2,RESMPDEV/Qwen2-Wukong-7B
bartowski/Qwen2-Wukong-7B-GGUF,RESMPDEV/Qwen2-Wukong-7B
bartowski/Wukong-0.1-Mistral-7B-v0.2-GGUF,RESMPDEV/Wukong-0.1-Mistral-7B-v0.2
bartowski/Wukong-0.1-Mistral-7B-v0.2-exl2,RESMPDEV/Wukong-0.1-Mistral-7B-v0.2
solidrust/Wukong-0.1-Mistral-7B-v0.2-AWQ,RESMPDEV/Wukong-0.1-Mistral-7B-v0.2
solidrust/Asherah_7B-AWQ,ResplendentAI/Asherah_7B
solidrust/Aura_7B-AWQ,ResplendentAI/Aura_7B
solidrust/Aura_L3_8B-AWQ,ResplendentAI/Aura_L3_8B
RichardErkhov/ResplendentAI_-_Aura_L3_8B-gguf,ResplendentAI/Aura_L3_8B/
solidrust/Aura_Uncensored_l3_8B-AWQ,ResplendentAI/Aura_Uncensored_l3_8B
solidrust/Aura_v2_7B-AWQ,ResplendentAI/Aura_v2_7B
solidrust/Aura_v3_7B-AWQ,ResplendentAI/Aura_v3_7B
solidrust/Aurora_l3_8B-AWQ,ResplendentAI/Aurora_l3_8B
RichardErkhov/ResplendentAI_-_Datura_7B-gguf,ResplendentAI/Datura_7B/
solidrust/DaturaCookie_7B-AWQ,ResplendentAI/DaturaCookie_7B
bartowski/Flora_7B-GGUF,ResplendentAI/Flora_7B
solidrust/Flora-7B-AWQ,ResplendentAI/Flora_7B
RichardErkhov/ResplendentAI_-_Flora_7B-gguf,ResplendentAI/Flora_7B/
bartowski/Flora_7B-exl2,ResplendentAI/Flora_7B/
solidrust/Flora-7B-DPO-AWQ,ResplendentAI/Flora_DPO_7B
RichardErkhov/ResplendentAI_-_Flora_DPO_7B-gguf,ResplendentAI/Flora_DPO_7B/
solidrust/Kei_Llama3_8B-AWQ,ResplendentAI/Kei_Llama3_8B
RichardErkhov/ResplendentAI_-_Kei_Llama3_8B-gguf,ResplendentAI/Kei_Llama3_8B/
solidrust/Luna-2x7B-MoE-AWQ,ResplendentAI/Luna-2x7B-MoE
RichardErkhov/ResplendentAI_-_Luna-2x7B-MoE-gguf,ResplendentAI/Luna-2x7B-MoE/
RichardErkhov/ResplendentAI_-_Paradigm_7B-gguf,ResplendentAI/Paradigm_7B/
RichardErkhov/ResplendentAI_-_Paradigm_Shift_7B-gguf,ResplendentAI/Paradigm_Shift_7B/
solidrust/Persephone_7B-AWQ,ResplendentAI/Persephone_7B
RichardErkhov/ResplendentAI_-_Persephone_7B-gguf,ResplendentAI/Persephone_7B/
RichardErkhov/ResplendentAI_-_Rawr_Llama3_8B-gguf,ResplendentAI/Rawr_Llama3_8B/
RichardErkhov/ResplendentAI_-_Sinerva_7B-gguf,ResplendentAI/Sinerva_7B/
solidrust/SOVL_Llama3_8B-AWQ,ResplendentAI/SOVL_Llama3_8B
RichardErkhov/ResplendentAI_-_SOVL_Llama3_8B-gguf,ResplendentAI/SOVL_Llama3_8B/
RichardErkhov/restful3_-_yi-ko-6b-text2sql-gguf,restful3/yi-ko-6b-text2sql/
RichardErkhov/Revile_-_ReviledSink-L3-8B-gguf,Revile/ReviledSink-L3-8B/
RichardErkhov/Reza-Madani_-_gpt2-alpaca-sft-gguf,Reza-Madani/gpt2-alpaca-sft/
RichardErkhov/rhaymison_-_gemma-portuguese-luana-2b-gguf,rhaymison/gemma-portuguese-luana-2b/
RichardErkhov/rhaymison_-_gemma-portuguese-luana-2b-8bits,rhaymison/gemma-portuguese-luana-2b/
RichardErkhov/rhaymison_-_gemma-portuguese-luana-2b-4bits,rhaymison/gemma-portuguese-luana-2b/
RichardErkhov/rhaymison_-_gemma-portuguese-luana-2b-awq,rhaymison/gemma-portuguese-luana-2b/
RichardErkhov/rhaymison_-_gemma-portuguese-tom-cat-2b-it-gguf,rhaymison/gemma-portuguese-tom-cat-2b-it/
RichardErkhov/rhaymison_-_Llama-3-portuguese-Tom-cat-8b-instruct-gguf,rhaymison/Llama-3-portuguese-Tom-cat-8b-instruct/
MaziyarPanahi/phi-3-portuguese-tom-cat-4k-instruct-GGUF,rhaymison/phi-3-portuguese-tom-cat-4k-instruct
RichardErkhov/rhaymison_-_phi-3-portuguese-tom-cat-4k-instruct-gguf,rhaymison/phi-3-portuguese-tom-cat-4k-instruct/
InferenceIllusionist/maid-yuzu-v8-GGUF,rhplus0831/maid-yuzu-v8
MaziyarPanahi/uncertain_llama3_8b-GGUF,rhyang2021/uncertain_llama3_8b
MaziyarPanahi/uncertain_mistral_7b-GGUF,rhyang2021/uncertain_mistral_7b
RichardErkhov/rhysjones_-_gpt2-124M-edu-fineweb-10B-gguf,rhysjones/gpt2-124M-edu-fineweb-10B/
RichardErkhov/rhysjones_-_gpt2-124M-edu-fineweb-10B-8bits,rhysjones/gpt2-124M-edu-fineweb-10B/
RichardErkhov/rhysjones_-_gpt2-124M-edu-fineweb-10B-4bits,rhysjones/gpt2-124M-edu-fineweb-10B/
RichardErkhov/rhysjones_-_gpt2-774M-fineweb-150B-gguf,rhysjones/gpt2-774M-fineweb-150B/
brittlewis12/phi-2-orange-GGUF,rhysjones/phi-2-orange
TheBloke/phi-2-orange-GPTQ,rhysjones/phi-2-orange
TheBloke/phi-2-orange-GGUF,rhysjones/phi-2-orange
RichardErkhov/rhysjones_-_phi-2-orange-v2-gguf,rhysjones/phi-2-orange-v2/
RichardErkhov/rhysjones_-_phi-2-orange-v2-4bits,rhysjones/phi-2-orange-v2/
RichardErkhov/rhysjones_-_phi-2-orange-v2-8bits,rhysjones/phi-2-orange-v2/
RichardErkhov/rhysjones_-_Phi-3-mini-mango-1-gguf,rhysjones/Phi-3-mini-mango-1/
MaziyarPanahi/WASSA2024_EmpathyDetection_Chinchunmei_EXP305-GGUF,RicardoLee/WASSA2024_EmpathyDetection_Chinchunmei_EXP305
RichardErkhov/ricdomolm_-_lawma-8b-gguf,ricdomolm/lawma-8b/
RichardErkhov/ricepaper_-_vi-gemma-2b-RAG-awq,ricepaper/vi-gemma-2b-RAG/
RichardErkhov/ricepaper_-_vi-gemma-2b-RAG-8bits,ricepaper/vi-gemma-2b-RAG/
RichardErkhov/ricepaper_-_vi-gemma-2b-RAG-4bits,ricepaper/vi-gemma-2b-RAG/
RichardErkhov/ricepaper_-_vi-gemma-2b-RAG-gguf,ricepaper/vi-gemma-2b-RAG/
RichardErkhov/ricepaper_-_vi-gemma-2b-specialized-function-calling-gguf,ricepaper/vi-gemma-2b-specialized-function-calling/
RichardErkhov/ricepaper_-_vi-gemma-2b-specialized-function-calling-awq,ricepaper/vi-gemma-2b-specialized-function-calling/
RichardErkhov/ricepaper_-_vi-gemma2-2b-ChatQA-RAG-v1-awq,ricepaper/vi-gemma2-2b-ChatQA-RAG-v1/
RichardErkhov/ricepaper_-_vi-gemma2-2b-ChatQA-RAG-v1-gguf,ricepaper/vi-gemma2-2b-ChatQA-RAG-v1/
RichardErkhov/richard-park_-_inst-aihub-trans-gguf,richard-park/inst-aihub-trans/
RichardErkhov/richard-park_-_llama-3-8B-inst-unsloth-ko-merged-1-gguf,richard-park/llama-3-8B-inst-unsloth-ko-merged-1/
RichardErkhov/richard-park_-_llama-3-8B-inst-unsloth-ko-merged-1-4bits,richard-park/llama-3-8B-inst-unsloth-ko-merged-1/
RichardErkhov/richard-park_-_llama3-pre1-ds-gguf,richard-park/llama3-pre1-ds/
RichardErkhov/richie-ghost_-_unsloth-Yi-1-5-9B-Chat-quantized_merge_4Bit-gguf,richie-ghost/unsloth-Yi-1-5-9B-Chat-quantized_merge_4Bit/
RichardErkhov/riddhi01_-_phi-2-MedBot-2-gguf,riddhi01/phi-2-MedBot-2/
zachary-shah/riffusion-cnet-v2,riffusion/riffusion-model-v1]
TheBloke/Sheep-Duck-Llama-2-70B-GPTQ,Riiid/sheep-duck-llama-2
TheBloke/Sheep-Duck-Llama-2-70B-GGUF,Riiid/sheep-duck-llama-2
TheBloke/Sheep-Duck-Llama-2-70B-AWQ,Riiid/sheep-duck-llama-2
TheBloke/sheep-duck-llama-2-13B-GPTQ,Riiid/sheep-duck-llama-2-13b
TheBloke/sheep-duck-llama-2-13B-AWQ,Riiid/sheep-duck-llama-2-13b
TheBloke/sheep-duck-llama-2-13B-GGUF,Riiid/sheep-duck-llama-2-13b
TheBloke/sheep-duck-llama-2-70B-v1.1-GGUF,Riiid/sheep-duck-llama-2-70b-v1.1
TheBloke/sheep-duck-llama-2-70B-v1.1-GPTQ,Riiid/sheep-duck-llama-2-70b-v1.1
TheBloke/sheep-duck-llama-2-70B-v1.1-AWQ,Riiid/sheep-duck-llama-2-70b-v1.1
Sombressoul/GEITje-7B-GGUF,Rijgersberg/GEITje-7B
TheBloke/GEITje-7B-chat-GGUF,Rijgersberg/GEITje-7B-chat
TheBloke/GEITje-7B-chat-AWQ,Rijgersberg/GEITje-7B-chat
TheBloke/GEITje-7B-chat-GPTQ,Rijgersberg/GEITje-7B-chat
RichardErkhov/Rijgersberg_-_GEITje-7B-chat-v2-gguf,Rijgersberg/GEITje-7B-chat-v2/
RichardErkhov/Rijgersberg_-_GEITje-7B-chat-8bits,Rijgersberg/GEITje-7B-chat/
RichardErkhov/Rijgersberg_-_GEITje-7B-chat-4bits,Rijgersberg/GEITje-7B-chat/
RichardErkhov/Rijgersberg_-_GEITje-7B-chat-gguf,Rijgersberg/GEITje-7B-chat/
RichardErkhov/Rijgersberg_-_GEITje-7B-4bits,Rijgersberg/GEITje-7B/
RichardErkhov/Rijgersberg_-_GEITje-7B-8bits,Rijgersberg/GEITje-7B/
RichardErkhov/Rijgersberg_-_GEITje-7B-gguf,Rijgersberg/GEITje-7B/
RichardErkhov/rinna_-_bilingual-gpt-neox-4b-8k-4bits,rinna/bilingual-gpt-neox-4b-8k/
RichardErkhov/rinna_-_bilingual-gpt-neox-4b-8k-8bits,rinna/bilingual-gpt-neox-4b-8k/
RichardErkhov/rinna_-_bilingual-gpt-neox-4b-instruction-ppo-8bits,rinna/bilingual-gpt-neox-4b-instruction-ppo/
RichardErkhov/rinna_-_bilingual-gpt-neox-4b-instruction-ppo-4bits,rinna/bilingual-gpt-neox-4b-instruction-ppo/
RichardErkhov/rinna_-_bilingual-gpt-neox-4b-instruction-sft-4bits,rinna/bilingual-gpt-neox-4b-instruction-sft/
RichardErkhov/rinna_-_bilingual-gpt-neox-4b-instruction-sft-8bits,rinna/bilingual-gpt-neox-4b-instruction-sft/
RichardErkhov/rinna_-_bilingual-gpt-neox-4b-4bits,rinna/bilingual-gpt-neox-4b/
RichardErkhov/rinna_-_bilingual-gpt-neox-4b-8bits,rinna/bilingual-gpt-neox-4b/
RioShiina/gemma-2-baku-2b-exl2,rinna/gemma-2-baku-2b
RioShiina/gemma-2-baku-2b-it-exl2,rinna/gemma-2-baku-2b-it
RichardErkhov/rinna_-_gemma-2-baku-2b-it-gguf,rinna/gemma-2-baku-2b-it/
RichardErkhov/rinna_-_gemma-2-baku-2b-it-8bits,rinna/gemma-2-baku-2b-it/
RichardErkhov/rinna_-_gemma-2-baku-2b-it-4bits,rinna/gemma-2-baku-2b-it/
RichardErkhov/rinna_-_gemma-2-baku-2b-it-awq,rinna/gemma-2-baku-2b-it/
